id;estado;fc;fm;fecha;codigo;cliente;tipo_envio;numini;numfin;totenvio;entregado;uc_id;um_id;fpago
581;1;25/04/2022 00:00;29/08/2022;25/04/2022 00:00;MAZ;AGENCIA MAZATENANGO;GUIA MADRE;915051;915350;300;1;;;GUIA EN BLANCO
582;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;XCO-933;BY OPORTUNO/JESED;GUIA MADRE;916101;916150;50;1;;;POR COBRAR
583;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;XCO-735;COMERCIAL Y LIBRERIA EL CARMEN;GUIA MADRE;916151;916200;50;0;;;POR COBRAR
584;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;GUA-893;COMERCIALIZADORA BIOAGRO;GUIA MADRE;916201;916300;100;1;;;CREDITO
585;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;GUA-8;ALDOS DE ITALIA S,A.;GUIA MADRE;916351;916450;100;1;;;CREDITO
586;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;XCO-1036;ALDOS DE ITALIA, S.A.;GUIA MADRE;916401;916500;100;1;;;POR COBRAR
587;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;XCO-993;BABY PATPAT;GUIA MADRE;916501;916550;50;1;;;POR COBRAR
588;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;GUS-446;COMERCIAL SAN CRISTOBAL;GUIA MADRE;916551;916750;200;1;;;COMPARTIDO
589;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;XCO-381;PLAYERAS QUETZAL;GUIA MADRE;916751;916850;100;1;;;POR COBRAR
590;1;28/04/2022 00:00;29/08/2022;28/04/2022 00:00;PRE-795;DISTRIBUIDORA DAKO;GUIA MADRE;916851;916950;100;1;;;PREPAGO
591;1;2/05/2022 00:00;29/08/2022;2/05/2022 00:00;GUA-19;MARKETING ARM GUATEMALA S,A.;GUIA MADRE;917651;917850;200;1;;;CREDITO
592;1;2/05/2022 00:00;29/08/2022;2/05/2022 00:00;XCO-117;COMERCIALIZADORA OM;GUIA MADRE;917851;918000;150;1;;;POR COBRAR
593;1;2/05/2022 00:00;29/08/2022;2/05/2022 00:00;GUA-14;DROGUERIA BIOTHICAL S,A.;GUIA MADRE;918001;918100;100;1;;;CREDITO
594;1;2/05/2022 00:00;29/08/2022;2/05/2022 00:00;XCO-484;ALIMENTOS TERRAE S,A.;GUIA MADRE;918101;918150;50;1;;;POR COBRAR
595;1;2/05/2022 00:00;29/08/2022;2/05/2022 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;918151;918450;300;1;;;GUIA EN BLANCO
596;1;2/05/2022 00:00;29/08/2022;2/05/2022 00:00;BAR;AGENCIA BARBERENA;GUIA MADRE;918451;918750;300;1;;;GUIA EN BLANCO
597;1;4/05/2022 00:00;29/08/2022;4/05/2022 00:00;PRE-1080;IMPORTADORA LUKANA;GUIA MADRE;919051;919150;100;0;;;PREPAGO
598;1;4/05/2022 00:00;29/08/2022;4/05/2022 00:00;XCO-942;IMPORTADORA SURTIPACAS;GUIA MADRE;919151;919175;25;0;;;POR COBRAR
599;1;4/05/2022 00:00;29/08/2022;4/05/2022 00:00;XCO-1079;EL TALLER DE JORGE;GUIA MADRE;919176;919200;25;0;;;POR COBRAR
600;1;4/05/2022 00:00;29/08/2022;4/05/2022 00:00;XCO-1076;SUJEIRY MARIELA POSADAS;GUIA MADRE;919201;919225;25;0;;;POR COBRAR
601;1;4/05/2022 00:00;29/08/2022;4/05/2022 00:00;XCO-743;KERAFRUT;GUIA MADRE;919226;919250;25;0;;;POR COBRAR
602;1;9/05/2022 00:00;29/08/2022;9/05/2022 00:00;CHM;AGENCIA CHIMALTENANGO;GUIA MADRE;920001;920300;300;1;;;POR COBRAR
603;1;9/05/2022 00:00;29/08/2022;9/05/2022 00:00;PRE-815;EL PORTAL DE LAS PRENDAS AMERICANAS;GUIA MADRE;920301;920350;50;1;;;PREPAGO
604;1;29/04/2022 00:00;29/08/2022;29/04/2022 00:00;GUA-8570;IMPORTADORA FIESTA Y CIA LTDA;GUIA MADRE;920551;922550;2000;1;;;CREDITO
605;1;10/05/2022 00:00;29/08/2022;10/05/2022 00:00;PRE-709;PRODUCTOS VAISER;GUIA MADRE;922563;922587;25;0;;;PREPAGO
606;1;11/05/2022 00:00;29/08/2022;11/05/2022 00:00;PRE-1086;VARIEDADES ROSSILL;GUIA MADRE;922589;922638;50;0;;;PREPAGO
607;1;11/05/2022 00:00;29/08/2022;11/05/2022 00:00;JUT;AGENCIA JUTIAPA;GUIA MADRE;922639;922950;312;1;;;GUIAEN BLANCO
608;1;12/05/2022 00:00;29/08/2022;12/05/2022 00:00;GUS;AGENCIA GUASTATOYA;GUIA MADRE;923326;923650;325;0;;;GUIA EN BLANCO
609;1;20/05/2022 00:00;29/08/2022;20/05/2022 00:00;ESC;AGENCIA ESCUINTLA;GUIA MADRE;924761;925000;240;1;;;GUIA EN BLANCO
610;1;18/05/2022 00:00;29/08/2022;18/05/2022 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;928659;9288800;8360142;1;;;GUIA EN BLANCO
611;1;20/05/2022 00:00;29/08/2022;20/05/2022 00:00;HUE;AGENCIA HUEHUETENANGO;GUIA MADRE;928905;929000;96;1;;;GUIA EN BLANCO
612;1;20/05/2022 00:00;29/08/2022;20/05/2022 00:00;XEL;AGENCIA QUETZALTENANGO;GUIA MADRE;929001;929100;100;1;;;GUIA EN BLANCO
613;1;23/05/2022 00:00;29/08/2022;23/05/2022 00:00;PRE-186;MULTIPRODUCTOS VETERINARIOS S,A.;GUIA MADRE;929501;929600;100;1;;;PREPAGO
614;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-989;DISTRIBUIDORA EL PACIFICO;GUIA MADRE;929601;929650;50;1;;;POR COBRAR
615;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-707;DE TODO PARA EL CABELLO;GUIA MADRE;929651;929700;50;1;;;POR COBRAR
616;1;9/05/2022 00:00;29/08/2022;9/05/2022 00:00;JAL;AGENCIA JALAPA;GUIA MADRE;929701;930000;300;1;;;GUIA EN BLANCO
617;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-40;IMPORTACIONES RIVAS;GUIA MADRE;929702;929851;150;1;;;POR COBRAR
618;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-488;EVERPRINT GUATEMALA;GUIA MADRE;929851;929900;50;1;;;POR COBRAR
619;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-691;INCOVA;GUIA MADRE;929951;930000;50;1;;;POR COBRAR
620;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;CON-473;MACRO SISTEMAS;GUIA MADRE;930001;930100;100;1;;;CONTADO
621;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XCO-1048;EXCLUSIIVAS JIREH;GUIA MADRE;930101;930150;50;1;;;POR COBRAR
622;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-471;GRUPO AB;GUIA MADRE;930151;930200;50;1;;;POR COBRAR
623;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-182;HENRRY`S DISTRIBUTION;GUIA MADRE;930201;930250;50;1;;;POR COBRAR
624;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-149;IMPORTACIONES CRESGO, S,A.;GUIA MADRE;930251;930300;50;1;;;POR COBRAR
625;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-8569;ALMACEN SUPER KISS;GUIA MADRE;930301;930400;100;1;;;POR COBRAR
626;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-811;MULTISERVICIOS IDEART;GUIA MADRE;930401;930500;100;1;;;POR COBRAR
627;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-911;ALMACEN EL FESTIVAL;GUIA MADRE;930501;930550;50;1;;;POR COBRAR
628;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-969;PRODUCTOS Y SERVICIOS ESTRATEGICOS BLU MARINNE, S.A.;GUIA MADRE;930651;930800;150;1;;;POR COBRAR
629;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;GUA-893;COMERCIALIZADORA BIOAGRO;GUIA MADRE;930801;930950;150;1;;;CREDITO
630;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-695;WACHALAL //FUENTES DEL ESTILO S,A.;GUIA MADRE;930951;931050;100;1;;;POR COBRAR
631;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-496;NAT & CO MAYOREO;GUIA MADRE;931051;931250;200;1;;;POR COBRAR
632;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-953;INVENTIVA COSMETCOS S.A.;GUIA MADRE;931251;931350;100;1;;;POR COBRAR
633;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;GUA-290;CORPORACION PLUS ,S.A;GUIA MADRE;931351;931450;100;1;;;CREDITO
634;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-482;ZONA ACCESORIOS //ROBERTO DELGADO;GUIA MADRE;931451;931500;50;1;;;POR COBRAR
635;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;GUA-500;DROGUERIA EXCEL;GUIA MADRE;931501;931700;200;1;;;CREDITO
636;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-889;COMERCIAL MARANATHA TEXTILES;GUIA MADRE;931701;931750;50;1;;;POR COBRAR
637;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-980;FARMACIA LA SOLUCION;GUIA MADRE;931751;931800;50;1;;;POR COBRAR
638;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-1057;OFERTERO ESC;GUIA MADRE;931801;931850;50;1;;;POR COBRAR
639;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-1067;LA GRINGA IMPORTADORA DE PACAS;GUIA MADRE;931851;931900;50;1;;;POR COBRAR
640;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;V02-1062;SERVIAGRO;GUIA MADRE;931901;931950;50;1;;;CREDITO
641;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;CON-1072;LGD;GUIA MADRE;931951;932000;50;1;;;CONTADO
642;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-1020;FALSET// CENTRO OPTICO;GUIA MADRE;932001;932050;50;1;;;POR COBRAR
643;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-708;DALIA MU?OZ;GUIA MADRE;932051;932150;100;1;;;POR COBRAR
644;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;V02-1068;CONVEGUA, S.A.;GUIA MADRE;932151;932200;50;1;;;CREDITO
645;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;GUA-14;DROGUERIA BIOTHICAL S,A.;GUIA MADRE;932201;932300;100;1;;;CREDITO
646;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;GUA-6864;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;932301;932401;101;1;;;CREDITO
647;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-6865;COMERCIALIZADORA AUTOMOTRIZ J.A. VASQUEZ;GUIA MADRE;932402;932450;49;1;;;COMPARTIDO
648;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-671;COMERCIALIZADORA J.A. VASQUEZ;GUIA MADRE;932451;932500;50;1;;;POR COBRAR
649;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-884;TALLER ALVAREZ;GUIA MADRE;932501;932550;50;1;;;POR COBRAR
650;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-846;EKA REPOSTERIA;GUIA MADRE;932551;932650;100;1;;;POR COBRAR
651;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-941;BR AUTOS;GUIA MADRE;932651;932700;50;1;;;POR COBRAR
652;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XCO-927;OPTIVISION UNIVERSAL;GUIA MADRE;932751;932800;50;1;;;POR COBRAR
653;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;V03-1046;PORTINOVA;GUIA MADRE;932801;932900;100;1;;;CREDITO
654;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;V03-1077;MERCAGRO, S.A.;GUIA MADRE;932901;932950;50;1;;;COMPARTIDO
655;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;XCO-781;FARMACEUTICA MAR, S.A.;GUIA MADRE;932951;933100;150;1;;;POR COBRAR
656;1;24/05/2022 00:00;29/08/2022;24/05/2022 00:00;GUA-15;DROMEDIC, S.A.;GUIA MADRE;933101;933200;100;1;;;CREDITO
657;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XCO-828;PEDRO BARCO;GUIA MADRE;933301;933400;100;0;;;POR COBRAR
658;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XCO-301;VENTAS Y NEGOCIOS WENDOLI;GUIA MADRE;933401;933500;100;1;;;POR COBRAR
659;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;GUA-766;CELASA, INGENIERIA Y EQUIPOS, S.A.;GUIA MADRE;933501;933600;100;1;;;CREDITO
660;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XCO-765;CELASA, INGENIERIA Y EQUIPOS, S.A.;GUIA MADRE;933601;933650;50;1;;;POR COBRAR
661;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;GUA-689;DISTRIBUIDORA R Y R;GUIA MADRE;933651;933750;100;0;;;CREDITO
662;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XCO-1071;LGD;GUIA MADRE;933751;933800;50;1;;;POR COBRAR
663;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XEL-56;PROMOCIONES Y VENTAS DE OCCIDENTE;GUIA MADRE;933801;933850;50;0;;;CREDITO
664;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;XCO-77;IMPORTACIONES CRESGO S,A.;GUIA MADRE;933851;933950;100;1;;;POR COBRAR
665;1;25/05/2022 00:00;29/08/2022;25/05/2022 00:00;MAZ;AGENCIA MAZATENANGO;GUIA MADRE;933951;934250;300;1;;;GUIA EN BLANCO
666;1;26/05/2022 00:00;29/08/2022;26/05/2022 00:00;V02-979;BOTICA GANADERA;GUIA MADRE;934452;934500;49;1;;;CREDITO
667;1;26/05/2022 00:00;29/08/2022;26/05/2022 00:00;GUA-15;DROMEDIC, S.A.;GUIA MADRE;934501;934550;50;1;;;CREDITO
668;1;26/05/2022 00:00;29/08/2022;26/05/2022 00:00;XCO-322;AUDIO CENTER;GUIA MADRE;934551;934600;50;1;;;POR COBRAR
669;1;26/05/2022 00:00;29/08/2022;26/05/2022 00:00;GUA-41;PRODUCCIONES METTA INTERNACIONAL S,A.;GUIA MADRE;934601;934700;100;1;;;CREDITO
670;1;26/05/2022 00:00;29/08/2022;26/05/2022 00:00;XCO-384;LIBRERIA SAN PABLO;GUIA MADRE;934701;934750;50;1;;;POR COBRAR
671;1;27/05/2022 00:00;29/08/2022;27/05/2022 00:00;XCO-1087;AUTOPARTES Y MAS DE GUATEMALA;GUIA MADRE;934863;934900;38;1;;;POR COBRAR
672;1;27/05/2022 00:00;29/08/2022;27/05/2022 00:00;XCO-1056;NOVEDADES ESPERANZA;GUIA MADRE;934901;934950;50;1;;;POR COBRAR
673;1;27/05/2022 00:00;29/08/2022;27/05/2022 00:00;V02-1068;CONVEGUA, S.A.;GUIA MADRE;934951;935000;50;1;;;CREDITO
674;1;27/05/2022 00:00;29/08/2022;27/05/2022 00:00;XCO-77;IMPORTACIONES CRESGO S,A.;GUIA MADRE;935001;935100;100;1;;;POR COBRAR
675;1;27/05/2022 00:00;29/08/2022;27/05/2022 00:00;XCO-714;WORLD OF THE FASHION /// LOVE DELUXE;GUIA MADRE;935101;935300;200;0;;;POR COBRAR
676;1;31/05/2022 00:00;29/08/2022;31/05/2022 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;935301;935600;300;1;;;GUIA EN BLANCO
677;1;31/05/2022 00:00;29/08/2022;31/05/2022 00:00;HUE;AGENCIA HUEHUETENANGO;GUIA MADRE;936001;936100;100;1;;;GUIA EN BLANCO
678;1;31/05/2022 00:00;29/08/2022;31/05/2022 00:00;XEL;AGENCIA QUETZALTENANGO;GUIA MADRE;936101;936400;300;1;;;GUIA EN BLANCO
679;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;GUA-15;DROMEDIC, S.A.;GUIA MADRE;936501;936550;50;1;;;CREDITO
680;1;31/05/2022 00:00;29/08/2022;31/05/2022 00:00;PRE-9998;DISTRIBUIDORA MANANTIAL;GUIA MADRE;938555;938604;50;1;;;PREPAGO
681;1;2/06/2022 00:00;29/08/2022;2/06/2022 00:00;XCO-855;XS AUDIO;GUIA MADRE;938625;938674;50;1;;;POR COBRAR
682;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;XCO-98;FLECHAS ALVAREZ ,S.A;GUIA MADRE;942851;943000;150;1;;;POR COBRAR
683;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;PRE-1080;IMPORTADORA LUKANA;GUIA MADRE;943001;943100;100;1;;;PREPAGO
684;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;XCO-786;MANUFACTURAS TEXTILES PERFECTA, S.A.;GUIA MADRE;943101;943150;50;1;;;POR COBRAR
685;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;XCO-717;ALMACEN GUANA CHAPIN;GUIA MADRE;943251;943300;50;1;;;POR COBRAR
686;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;XCO-826;ALMACEN EL TIGRE, S.A. / CAPAS CICLON;GUIA MADRE;943301;943350;50;1;;;POR COBRAR
687;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;XCO-1093;LA MEXICANA GT;GUIA MADRE;943351;943400;50;1;;;CONTRA ENTREGA
688;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;V03-1051;GRUPO MAS VISION;GUIA MADRE;943401;943450;50;0;;;CREDITO
689;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;V03-1051;GRUPO MAS VISION;GUIA MADRE;943451;943500;50;1;;;CREDITO
690;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;V03-1051;GRUPO MAS VISION;GUIA MADRE;943501;943550;50;0;;;CREDITO
691;1;3/06/2022 00:00;29/08/2022;3/06/2022 00:00;V03-1051;GRUPO MAS VISION;GUIA MADRE;943551;943600;50;0;;;CREDITO
692;1;6/06/2022 00:00;29/08/2022;6/06/2022 00:00;XCO-505;DELTA FRIO  DE GUATEMALA;GUIA MADRE;943901;943950;50;1;;;POR COBRAR
693;1;6/06/2022 00:00;29/08/2022;6/06/2022 00:00;XCO-720;LA PERLA;GUIA MADRE;943951;944000;50;1;;;POR COBRAR
694;1;8/06/2022 00:00;29/08/2022;8/06/2022 00:00;GUA-19;MARKETING ARM GUATEMALA S,A.;GUIA MADRE;944301;944550;250;1;;;CREDITO
695;1;9/06/2022 00:00;29/08/2022;9/06/2022 00:00;PRE-795;DISTRIBUIDORA DAKO;GUIA MADRE;946551;946650;100;1;;;PREPAGO
696;1;9/06/2022 00:00;29/08/2022;9/06/2022 00:00;XCO-168;PROTECCION SOLAR LA TORRE;GUIA MADRE;946651;946700;50;1;;;POR COBRAR
697;1;8/06/2022 00:00;29/08/2022;8/06/2022 00:00;ESC;AGENCIA ESCUINTLA;GUIA MADRE;946701;947000;300;1;;;GUIA EN BLANCO
698;1;9/06/2022 00:00;29/08/2022;9/06/2022 00:00;QCH;QUICHE;GUIA MADRE;947101;947400;300;0;;;GUIA EN BLANCO
699;1;10/06/2022 00:00;29/08/2022;10/06/2022 00:00;XCO-860;IMPORAUTO;GUIA MADRE;947701;947750;50;1;;;POR COBRAR
700;1;10/06/2022 00:00;29/08/2022;10/06/2022 00:00;XCO-914;PACA EXPRESS;GUIA MADRE;947751;947800;50;1;;;POR COBRAR
701;1;10/06/2022 00:00;29/08/2022;10/06/2022 00:00;XCO-946;VARIEDADES GEMA;GUIA MADRE;947801;947850;50;0;;;POR COBRAR
702;1;10/06/2022 00:00;29/08/2022;10/06/2022 00:00;XCO-2;ALMACEN EMMA;GUIA MADRE;947851;947950;100;1;;;POR COBRAR
703;1;10/06/2022 00:00;29/08/2022;10/06/2022 00:00;XCO-149;IMPORTACIONES CRESGO, S,A.;GUIA MADRE;947951;948050;100;1;;;POR COBRAR
704;1;10/06/2022 00:00;29/08/2022;10/06/2022 00:00;MAZ;AGENCIA MAZATENANGO;GUIA MADRE;948101;948550;450;1;;;GUIA EN BLANCO
705;1;13/06/2022 00:00;29/08/2022;13/06/2022 00:00;XCO-36;F.P.K. S,A.;GUIA MADRE;948951;949450;500;1;;;POR COBRAR
706;1;13/06/2022 00:00;29/08/2022;13/06/2022 00:00;PRE-186;MULTIPRODUCTOS VETERINARIOS S,A.;GUIA MADRE;949451;949550;100;1;;;PREPAGO
707;1;13/06/2022 00:00;29/08/2022;13/06/2022 00:00;PRE-815;EL PORTAL DE LAS PRENDAS AMERICANAS;GUIA MADRE;949551;949600;50;1;;;PREPAGO
708;1;14/06/2022 00:00;29/08/2022;14/06/2022 00:00;XCO-8571;IMPORTADORA FIESTA Y CIA LTD;GUIA MADRE;949601;949700;100;0;;;POR COBRAR
709;1;14/06/2022 00:00;29/08/2022;14/06/2022 00:00;V03-1051;GRUPO MAS VISION, S.A.;GUIA MADRE;949701;949800;100;1;;;CREDITO
710;1;14/06/2022 00:00;29/08/2022;14/06/2022 00:00;XCO-381;PLAYERAS QUETZAL;GUIA MADRE;949801;949900;100;1;;;POR COBRAR
711;1;14/06/2022 00:00;29/08/2022;14/06/2022 00:00;CHM;AGENCIA CHIMALTENANGO;GUIA MADRE;949902;950202;301;1;;;GUIA EN BLANCO
712;1;14/06/2022 00:00;29/08/2022;14/06/2022 00:00;JAL;AGENCIA JALAPA;GUIA MADRE;950203;950550;348;1;;;GUIA EN BLANCO
713;1;14/06/2022 00:00;29/08/2022;14/06/2022 00:00;GUA-8570;IMPORTADORA FIESTA Y CIA LTDA;GUIA MADRE;950551;952550;2000;1;;;CREDITO
714;1;15/06/2022 00:00;29/08/2022;15/06/2022 00:00;V02-1068;CONVEGUA;GUIA MADRE;952651;952750;100;1;;;CREDITO
715;1;15/06/2022 00:00;29/08/2022;15/06/2022 00:00;XCO-1094;DISTINCOMER;GUIA MADRE;952751;952800;50;1;;;POR COBRAR
716;1;15/06/2022 00:00;29/08/2022;15/06/2022 00:00;GUA-290;CORPORACION PLUS ,S.A;GUIA MADRE;952801;952900;100;1;;;CREDITO
717;1;15/06/2022 00:00;29/08/2022;15/06/2022 00:00;XCO-843;DISMAJO, S.A.;GUIA MADRE;952901;953000;100;0;;;POR COBRAR
718;1;15/06/2022 00:00;29/08/2022;15/06/2022 00:00;XCO-952;NOVOCOLOR, S.A.;GUIA MADRE;953001;953100;100;0;;;POR COBRAR
719;1;16/06/2022 00:00;29/08/2022;16/06/2022 00:00;JUT;AGENCIA JUTIAPA;GUIA MADRE;953102;953401;300;1;;;GUIAS EN BLANCO
720;1;17/06/2022 00:00;29/08/2022;17/06/2022 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;953601;953900;300;1;;;GUIA NE BLANCO
721;1;17/06/2022 00:00;29/08/2022;17/06/2022 00:00;XEL;AGENCIA QUETZALTENANGO;GUIA MADRE;953951;954250;300;1;;;GUIA EN BLANCO
722;1;20/06/2022 00:00;29/08/2022;20/06/2022 00:00;PRE-998;DISTRIBUIDORA MANANTIAL;GUIA MADRE;954451;954525;75;1;;;PREPAGO
723;1;20/06/2022 00:00;29/08/2022;20/06/2022 00:00;GUA-158;INDUSTRIAS DE LA RIVA, S,A.;GUIA MADRE;954651;954750;100;1;;;CREDITO
724;1;20/06/2022 00:00;29/08/2022;20/06/2022 00:00;XCO-34;DIFORZA INTERNATIONAL ,S.A;GUIA MADRE;954751;954950;200;1;;;POR COBRAR
725;1;20/06/2022 00:00;29/08/2022;20/06/2022 00:00;XCO-334;PROAUKO REPUESTOS Y ACCESORIOS;GUIA MADRE;954951;955000;50;1;;;POR COBRAR
726;1;22/06/2022 00:00;29/08/2022;22/06/2022 00:00;XCO-708;DALIA MU?OZ;GUIA MADRE;955201;955300;100;1;;;POR COBRAR
727;1;22/06/2022 00:00;29/08/2022;22/06/2022 00:00;XCO-32;INVERSIONES ASIATICAS GUATEMALA S,A.;GUIA MADRE;955301;955400;100;0;;;COMPARTIDO
728;1;22/06/2022 00:00;29/08/2022;22/06/2022 00:00;XCO-486;COMPUACCESORIOS;GUIA MADRE;955401;955450;50;1;;;POR COBRAR
729;1;22/06/2022 00:00;29/08/2022;22/06/2022 00:00;XCO-691;INCOVA;GUIA MADRE;955451;955500;50;1;;;POR COBRAR
730;1;22/06/2022 00:00;29/08/2022;22/06/2022 00:00;BAR;AGENCIA BARBERENA;GUIA MADRE;955501;955850;350;1;;;GUIA EN BLANCO
731;1;23/06/2022 00:00;29/08/2022;23/06/2022 00:00;ZAC;AGENCIA ZACAPA;GUIA MADRE;955951;956250;300;0;;;GUIA EN BLANCO
732;1;23/06/2022 00:00;29/08/2022;23/06/2022 00:00;XCO-478;LILIAN AMANDA ROSSAL DE CASTILLO;GUIA MADRE;956251;956350;100;0;;;POR COBRAR
733;1;28/06/2022 00:00;29/08/2022;28/06/2022 00:00;XCO-29;HIVISA;GUIA MADRE;956551;956750;200;1;;;POR COBRAR
734;1;28/06/2022 00:00;29/08/2022;28/06/2022 00:00;XCO-572;ALMACEN EL CISNE;GUIA MADRE;956751;956800;50;1;;;POR COBRAR
735;1;28/06/2022 00:00;29/08/2022;28/06/2022 00:00;XCO-117;COMERCIALIZADORA OM;GUIA MADRE;956801;957000;200;1;;;POR COBRAR
736;1;28/06/2022 00:00;29/08/2022;28/06/2022 00:00;XCO-30;CASA DE LOS RODAMIENTOS;GUIA MADRE;957001;957200;200;1;;;POR COBRAR
737;1;2/07/2022 00:00;29/08/2022;2/07/2022 00:00;GUA-362;CODIGUA PL, S,A.;GUIA MADRE;957501;957550;50;1;;;CREDITO
738;1;29/06/2022 00:00;29/08/2022;29/06/2022 00:00;PRE-1080;IMPORTADORA LUKANA;GUIA MADRE;957651;957750;100;1;;;PREPAGO
739;1;2/07/2022 00:00;29/08/2022;2/07/2022 00:00;XCO-890;CORPORACION DENA, S.A.;GUIA MADRE;958001;958050;50;1;;;POR COBRAR
740;1;2/07/2022 00:00;29/08/2022;2/07/2022 00:00;XCO-1100;MACROSISTEMAS;GUIA MADRE;958051;958100;50;1;;;POR COBRAR
741;1;2/07/2022 00:00;29/08/2022;2/07/2022 00:00;XCO-1057;OFERTERO ESC;GUIA MADRE;958101;958150;50;0;;;POR COBRAR
742;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;CHI;AGENCIA CHIQUIMULA;GUIA MADRE;960551;960851;301;1;;;POR COBRAR
743;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;PTB;PUERTO BARRIOS;GUIA MADRE;960852;960877;26;1;;;GUIA EN BLANCO
744;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;XCO-168;PROTECCION SOLAR LA TORRE;GUIA MADRE;960878;960950;73;1;;;POR COBRAR
745;1;6/07/2022 00:00;29/08/2022;6/07/2022 00:00;GUA-19;MARKETING ARM GUATEMALA S,A.;GUIA MADRE;960951;961150;200;1;;;POR COBRAR
